"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","14 Oct 2018","24","105.53","105.43","0.24","-0.90","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","25","104.53","104.33","0.20","-0.76","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","26","104.74","104.43","0.20","-0.65","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","27","101.09","100.85","0.20","-0.72","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","28","101.11","100.86","0.21","-0.72","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","29","101.15","100.85","0.21","-0.67","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","30","101.28","100.86","0.20","-0.54","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","31","101.25","100.85","0.20","-0.56","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","32","101.16","100.86","0.20","-0.66","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","33","101.11","100.85","0.25","-0.75","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","34","101.02","100.86","0.28","-0.88","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","35","102.97","102.55","0.37","-0.71","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","36","102.34","102.00","0.50","-0.92","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","37","103.87","103.58","0.49","-0.96","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","38","105.95","105.97","0.48","-1.26","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","39","106.95","106.85","0.47","-1.13","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","40","110.35","110.00","0.44","-0.85","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","41","111.08","110.62","0.35","-0.65","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","42","111.17","110.62","0.34","-0.55","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","43","111.20","111.01","0.41","-0.98","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","44","111.30","111.02","0.40","-0.88","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","45","107.85","106.90","0.43","-0.24","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","46","103.44","102.54","0.28","-0.14","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","47","108.17","107.43","0.29","-0.31","0.00","0.20","0.3016","0.0000","0.2575"
"WEP","14 Oct 2018","48","106.59","105.96","0.22","-0.35","0.00","0.20","0.3016","0.0000","0.2575"
