"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","12 Nov 2018","1","102.08","100.89","0.04","0.41","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","2","102.11","100.74","0.02","0.61","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","3","101.37","100.57","0.02","0.04","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","4","100.54","99.22","0.14","0.44","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","5","97.73","96.23","0.19","0.57","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","6","96.97","95.68","0.15","0.40","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","7","96.06","95.04","0.05","0.23","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","8","95.96","94.76","0.05","0.41","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","9","96.33","94.72","0.05","0.82","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","10","97.19","95.64","0.04","0.77","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","11","100.47","98.95","0.18","0.60","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","12","101.45","100.47","0.27","-0.03","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","13","101.44","100.87","0.45","-0.62","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","14","116.11","115.75","0.31","-0.69","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","15","124.21","123.14","0.92","-0.59","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","16","139.36","137.86","1.25","-0.49","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","17","299.21","295.63","4.31","-1.48","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","18","299.91","295.98","4.19","-1.00","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","19","299.98","296.23","3.92","-0.91","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","20","300.35","297.72","3.62","-1.73","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","21","290.72","287.47","3.36","-0.85","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","22","291.29","289.10","3.25","-1.80","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","23","290.30","287.56","3.23","-1.23","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","24","272.28","270.46","2.76","-1.68","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","25","203.41","202.23","1.98","-1.54","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","26","257.00","255.34","2.55","-1.63","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","27","139.14","138.68","0.86","-1.14","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","28","138.59","138.30","0.68","-1.13","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","29","133.77","133.09","0.56","-0.62","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","30","130.93","130.67","0.53","-1.01","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","31","130.20","130.03","0.41","-0.98","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","32","131.08","131.08","0.49","-1.23","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","33","129.78","130.03","0.40","-1.39","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","34","129.97","130.03","0.54","-1.34","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","35","128.04","127.99","0.54","-1.23","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","36","120.08","120.08","0.28","-1.02","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","37","115.75","115.01","0.21","-0.21","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","38","115.83","115.01","0.21","-0.13","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","39","128.71","127.78","0.35","-0.16","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","40","123.22","122.42","0.26","-0.20","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","41","117.37","116.80","0.20","-0.37","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","42","125.37","125.05","0.20","-0.62","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","43","130.04","130.14","0.21","-1.05","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","44","131.23","130.86","0.48","-0.85","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","45","131.10","129.91","0.52","-0.07","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","46","116.68","115.23","0.69","0.02","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","47","117.08","115.91","0.70","-0.27","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","12 Nov 2018","48","107.07","106.02","0.52","-0.21","0.00","0.20","0.3016","0.0034","0.2354"
"WEP","13 Nov 2018","1","107.56","106.40","0.19","0.23","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","2","110.40","108.98","0.04","0.64","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","3","107.65","106.12","0.05","0.74","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","4","101.63","100.82","0.18","-0.11","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","5","110.64","108.99","0.23","0.68","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","6","108.52","106.83","0.22","0.73","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","7","102.23","100.85","0.18","0.46","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","8","104.63","103.50","0.21","0.18","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","9","103.81","102.75","0.02","0.30","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","10","102.11","101.21","0.02","0.14","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","11","103.58","102.61","0.02","0.21","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","12","104.21","102.75","0.21","0.51","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","13","107.31","106.34","0.23","0.00","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","14","109.29","108.61","0.23","-0.29","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","15","111.61","109.99","0.98","-0.10","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","16","122.01","121.03","1.06","-0.82","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","17","142.34","140.36","1.98","-0.74","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","18","223.46","220.82","3.05","-1.15","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","19","140.00","138.33","1.12","-0.19","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","20","142.06","140.48","1.05","-0.21","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","21","139.68","138.35","0.94","-0.35","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","22","133.65","132.55","0.74","-0.38","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","23","132.17","130.99","0.70","-0.26","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","24","125.54","124.89","0.40","-0.49","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","25","111.23","110.42","0.33","-0.26","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","26","111.50","110.74","0.34","-0.32","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","27","111.26","110.72","0.33","-0.53","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","28","110.73","110.01","0.33","-0.35","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","29","110.86","110.13","0.33","-0.34","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","30","111.01","110.73","0.18","-0.64","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","31","111.81","111.37","0.18","-0.48","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","32","112.21","111.86","0.18","-0.57","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","33","115.02","114.65","0.23","-0.60","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","34","114.78","114.69","0.37","-1.02","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","35","110.69","110.53","0.37","-0.95","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","36","110.00","110.04","0.21","-0.99","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","37","128.18","128.17","0.29","-1.02","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","38","128.12","128.03","0.38","-1.03","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","39","131.63","131.26","0.47","-0.84","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","40","130.62","130.20","0.45","-0.77","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","41","128.43","128.03","0.40","-0.74","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","42","125.37","125.00","0.30","-0.68","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","43","117.17","116.72","0.14","-0.43","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","44","127.75","127.97","0.41","-1.37","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","45","111.80","111.15","0.21","-0.30","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","46","122.14","121.10","0.30","0.00","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","47","109.19","108.26","0.21","-0.02","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","13 Nov 2018","48","105.17","104.51","0.20","-0.28","0.00","0.20","0.3016","0.0034","0.2353"
"WEP","14 Nov 2018","1","103.50","102.93","0.36","-0.53","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","2","103.63","102.77","0.23","-0.11","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","3","103.48","102.77","0.23","-0.26","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","4","103.54","102.27","0.23","0.30","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","5","102.64","101.65","0.24","0.01","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","6","100.32","99.53","0.23","-0.17","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","7","99.88","99.33","0.22","-0.41","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","8","99.64","99.35","0.22","-0.67","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","9","99.49","99.37","0.22","-0.84","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","10","99.54","99.61","0.17","-0.98","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","11","100.78","100.71","0.23","-0.90","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","12","103.01","102.59","0.38","-0.70","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","13","105.14","105.18","0.23","-1.01","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","14","108.76","108.96","0.22","-1.16","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","15","109.37","108.64","0.48","-0.49","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","16","122.76","122.43","0.47","-0.88","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","17","130.37","130.03","0.59","-0.99","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","18","130.21","130.03","0.56","-1.11","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","19","123.49","123.38","0.38","-1.01","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","20","128.35","127.88","0.43","-0.70","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","21","130.35","130.02","0.46","-0.87","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","22","131.56","130.98","0.79","-0.94","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","23","131.84","130.93","0.72","-0.55","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","24","128.54","127.86","0.57","-0.63","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","25","118.94","118.76","0.57","-1.13","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","26","123.00","122.93","0.57","-1.24","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","27","128.09","128.00","0.56","-1.21","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","28","130.59","130.01","0.57","-0.72","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","29","130.76","130.00","0.57","-0.54","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","30","128.19","127.86","0.56","-0.97","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","31","128.03","127.83","0.56","-1.10","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","32","127.60","127.87","0.39","-1.40","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","33","124.80","124.77","0.66","-1.36","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","34","124.70","124.76","0.71","-1.51","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","35","116.27","116.14","0.67","-1.28","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","36","112.43","112.11","0.91","-1.33","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","37","116.71","116.11","0.88","-1.01","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","38","127.87","127.76","0.92","-1.55","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","39","130.78","129.83","1.04","-0.83","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","40","128.14","127.95","0.87","-1.42","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","41","125.05","124.76","0.81","-1.26","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","42","128.18","127.85","0.86","-1.27","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","43","125.88","125.65","0.84","-1.35","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","44","127.79","127.84","0.92","-1.70","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","45","111.78","111.09","0.69","-0.74","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","46","109.61","109.45","0.57","-1.15","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","47","107.94","107.58","0.58","-0.96","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","14 Nov 2018","48","106.23","105.51","0.55","-0.57","0.00","0.20","0.3016","0.0033","0.2341"
"WEP","15 Nov 2018","1","106.26","105.53","0.36","-0.37","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","2","104.04","103.41","0.23","-0.34","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","3","103.71","102.91","0.23","-0.18","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","4","102.79","102.08","0.23","-0.26","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","5","101.38","100.73","0.24","-0.33","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","6","101.12","100.33","0.23","-0.18","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","7","100.63","99.98","0.23","-0.33","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","8","100.53","99.85","0.17","-0.23","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","9","99.58","98.86","0.17","-0.19","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","10","100.64","99.96","0.23","-0.29","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","11","101.23","100.74","0.23","-0.48","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","12","103.01","102.31","0.41","-0.45","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","13","106.21","105.80","0.46","-0.79","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","14","109.04","109.02","0.45","-1.17","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","15","109.91","108.88","0.93","-0.65","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","16","123.45","122.65","1.15","-1.09","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","17","130.89","130.03","1.25","-1.13","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","18","134.04","133.09","1.28","-1.08","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","19","120.51","119.91","0.80","-0.94","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","20","121.25","120.77","0.72","-0.98","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","21","124.55","124.11","0.71","-1.01","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","22","125.75","124.95","0.68","-0.62","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","23","125.10","124.16","0.67","-0.48","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","24","121.87","120.77","0.57","-0.21","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","25","115.38","114.17","0.52","-0.05","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","26","114.91","113.98","0.52","-0.33","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","27","114.80","113.98","0.50","-0.42","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","28","115.07","114.17","0.50","-0.34","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","29","115.67","114.17","0.50","0.26","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","30","115.01","113.97","0.49","-0.19","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","31","112.88","112.15","0.46","-0.47","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","32","112.80","112.15","0.35","-0.44","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","33","112.50","112.04","0.48","-0.76","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","34","110.33","110.12","0.52","-1.05","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","35","108.91","108.75","0.53","-1.11","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","36","108.33","108.01","0.75","-1.17","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","37","108.17","108.09","0.27","-0.94","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","38","109.32","109.79","0.27","-1.48","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","39","120.86","120.66","0.43","-0.98","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","40","117.78","117.62","0.32","-0.90","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","41","120.23","119.84","0.37","-0.73","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","42","119.96","119.83","0.33","-0.95","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","43","122.88","123.10","0.42","-1.38","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","44","117.82","117.62","0.32","-0.87","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","45","110.61","110.08","0.21","-0.42","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","46","109.77","108.99","0.21","-0.17","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","47","107.08","106.20","0.21","-0.07","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","15 Nov 2018","48","103.49","102.59","0.21","-0.05","0.00","0.20","0.3016","0.0034","0.2369"
"WEP","16 Nov 2018","1","106.09","105.65","0.04","-0.34","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","2","103.57","102.57","0.24","0.03","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","3","102.18","101.24","0.23","-0.02","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","4","101.26","100.28","0.23","0.01","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","5","100.94","99.96","0.24","0.00","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","6","99.48","98.67","0.24","-0.17","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","7","98.38","97.51","0.21","-0.08","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","8","98.51","97.49","0.21","0.07","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","9","98.40","97.50","0.21","-0.05","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","10","99.57","98.68","0.17","-0.02","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","11","100.98","100.14","0.24","-0.13","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","12","102.19","101.17","0.39","-0.11","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","13","104.66","104.06","0.46","-0.60","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","14","106.01","105.89","0.46","-1.08","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","15","109.11","108.98","0.49","-1.10","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","16","120.08","119.78","0.53","-0.96","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","17","124.63","125.02","0.55","-1.68","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","18","124.12","122.96","1.92","-1.50","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","19","299.58","295.01","4.33","-0.50","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","20","260.57","256.99","3.33","-0.49","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","21","128.54","128.20","0.79","-1.19","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","22","124.90","124.98","0.35","-1.17","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","23","116.55","117.27","0.22","-1.67","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","24","113.52","114.19","0.34","-1.75","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","25","110.96","111.19","0.43","-1.40","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","26","110.81","111.18","0.34","-1.45","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","27","112.32","112.27","0.43","-1.12","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","28","113.34","113.24","0.45","-1.09","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","29","112.46","113.03","0.44","-1.74","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","30","111.36","111.19","0.33","-0.90","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","31","111.63","111.18","0.41","-0.70","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","32","111.29","111.18","0.33","-0.96","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","33","110.94","111.18","0.42","-1.39","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","34","110.91","111.18","0.48","-1.49","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","35","107.69","108.19","0.38","-1.61","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","36","106.37","106.82","0.42","-1.61","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","37","106.18","106.20","0.44","-1.20","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","38","107.84","108.14","0.42","-1.46","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","39","109.35","109.26","0.42","-1.07","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","40","111.19","111.21","0.40","-1.16","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","41","111.27","111.22","0.40","-1.09","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","42","115.62","116.16","0.39","-1.67","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","43","112.30","112.26","0.40","-1.09","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","44","109.15","109.14","0.40","-1.13","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","45","108.89","108.14","0.42","-0.41","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","46","107.45","107.06","0.22","-0.57","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","47","109.11","108.06","0.23","0.08","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","16 Nov 2018","48","107.27","106.95","0.20","-0.61","0.00","0.20","0.3016","0.0033","0.2342"
"WEP","17 Nov 2018","1","116.52","116.02","0.19","-0.45","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","2","115.08","113.85","0.26","0.21","0.00","0.20","0.3016","0.0036","0.2520"
"WEP","17 Nov 2018","3","108.49","107.82","0.02","-0.11","0.00","0.20","0.3016","0.0036","0.2520"
