"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","15 Sep 2018","42","124.75","124.02","0.89","-0.92","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","43","125.05","124.73","0.79","-1.22","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","44","146.34","145.76","1.24","-1.42","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","45","133.29","131.26","2.20","-0.93","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","46","125.77","124.74","0.83","-0.56","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","47","117.31","116.51","0.78","-0.73","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","15 Sep 2018","48","125.23","124.80","0.71","-1.04","0.00","0.21","0.3016","0.0000","0.2438"
"WEP","16 Sep 2018","1","125.33","124.62","0.47","-0.53","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","2","121.75","121.09","0.34","-0.45","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","3","119.18","118.48","0.27","-0.34","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","4","116.79","115.99","0.26","-0.23","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","5","115.33","114.39","0.35","-0.18","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","6","112.34","111.77","0.23","-0.43","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","7","110.88","109.99","0.34","-0.22","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","8","109.69","108.84","0.34","-0.26","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","9","107.44","106.78","0.34","-0.45","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","10","106.66","105.99","0.23","-0.32","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","11","107.52","106.77","0.35","-0.36","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","12","109.29","108.29","0.73","-0.49","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","13","111.80","110.04","1.57","-0.58","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","14","111.64","110.06","1.75","-0.93","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","15","111.79","108.77","2.86","-0.61","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","16","117.46","114.39","3.06","-0.76","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","17","119.61","116.43","3.38","-0.97","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","18","126.26","121.64","4.69","-0.83","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","19","127.36","124.00","3.44","-0.84","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","20","127.10","124.60","2.85","-1.12","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","21","127.46","125.14","2.29","-0.74","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","22","126.81","125.14","1.77","-0.86","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","23","126.53","125.11","1.39","-0.74","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","24","126.00","124.74","1.00","-0.51","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","25","125.64","124.58","1.01","-0.72","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","26","125.26","124.11","0.99","-0.61","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","27","125.85","124.71","0.97","-0.60","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","28","125.75","124.71","1.02","-0.75","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","29","125.56","124.71","0.99","-0.91","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","30","125.29","124.56","0.98","-1.02","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","31","125.68","124.71","0.97","-0.77","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","32","125.66","124.71","0.98","-0.80","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","33","125.21","124.10","1.02","-0.68","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","34","122.82","121.67","1.03","-0.65","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","35","123.34","121.56","1.65","-0.64","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","36","120.80","118.49","2.36","-0.81","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","37","118.05","116.50","1.86","-1.08","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","38","125.55","124.14","1.99","-1.35","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","39","127.43","124.84","2.85","-1.03","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","40","126.37","125.23","1.58","-1.21","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","41","126.22","125.24","1.10","-0.88","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","42","126.51","125.24","1.52","-1.01","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","43","126.46","125.23","1.47","-1.01","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","44","125.68","124.88","1.04","-1.00","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","45","125.34","124.14","1.48","-1.05","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","46","126.36","125.14","1.39","-0.93","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","47","126.01","125.02","0.82","-0.60","0.00","0.21","0.3016","0.0000","0.2550"
"WEP","16 Sep 2018","48","126.11","125.13","0.80","-0.58","0.00","0.21","0.3016","0.0000","0.2550"
